# Pathway	QFS30_kneaddata_merged_Abundance
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_adolescentis	20.2268644444
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	15.6135300828
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Coprobacter.s__Coprobacter_fastidiosus	14.1719738533
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Akkermansia.s__Akkermansia_muciniphila	11.5892710584
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	11.2715376472
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_sp_L2_50	9.6777235844
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Parasutterella.s__Parasutterella_excrementihominis	8.2327033543
PWY-7221: guanosine ribonucleotides de novo biosynthesis	2927.0911928796
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	1081.9627027445
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	258.8106641902
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_shahii	177.5216636640
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	175.5142976167
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	94.4467473587
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	83.9760763996
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	42.6966844919
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	40.1799110439
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	39.9652852565
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_caccae	30.5318414552
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	24.7949720020
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	21.4740009943
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	21.2551049929
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	20.9242419297
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	19.8870807993
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	17.2813702978
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	17.0089089072
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	16.4432973956
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	14.2616035032
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	13.6371370435
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Coprobacter.s__Coprobacter_fastidiosus	12.0847642942
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	6.0131172487
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	5.6289327730
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	4.2005195353
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_senegalensis	4.1755644713
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_nordii	3.7889084979
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Coriobacteriaceae_noname.s__Coriobacteriaceae_bacterium_phI	2.3359937707
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	1.8539501468
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	1.7532569121
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_johnsonii	1.2436871023
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_leptum	1.2397246767
PWY-6151: S-adenosyl-L-methionine cycle I	2729.1121168653
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_uniformis	858.5662414239
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	589.5418613073
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	207.9644789413
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_eggerthii	182.5341038738
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_stercoris	114.9768032212
PWY-6151: S-adenosyl-L-methionine cycle I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	94.9568559337
PWY-6151: S-adenosyl-L-methionine cycle I|g__Ruminococcus.s__Ruminococcus_bromii	51.9462592335
PWY-6151: S-adenosyl-L-methionine cycle I|g__Odoribacter.s__Odoribacter_splanchnicus	41.2111935003
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_massiliensis	38.0334773585
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_rectale	20.2256546033
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bifidobacterium.s__Bifidobacterium_adolescentis	20.0700882216
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium.s__Clostridium_sp_L2_50	13.0528318941
PWY-6151: S-adenosyl-L-methionine cycle I|g__Coprobacter.s__Coprobacter_fastidiosus	6.9055298583
PWY-6151: S-adenosyl-L-methionine cycle I|g__Collinsella.s__Collinsella_aerofaciens	4.4503788853
PWY-6151: S-adenosyl-L-methionine cycle I|g__Blautia.s__Ruminococcus_torques	4.0691759919
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_salivarius	2.7876411136
PWY-6151: S-adenosyl-L-methionine cycle I|g__Dorea.s__Dorea_longicatena	1.6807606490
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.3600816049
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	2686.1976471269
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|unclassified	787.1884557660
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Alistipes.s__Alistipes_shahii	209.3780836077
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_eggerthii	194.0815505941
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	150.2502413328
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_stercoris	110.7709599641
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	56.8531762839
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Odoribacter.s__Odoribacter_splanchnicus	50.8158804900
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Desulfovibrio.s__Desulfovibrio_piger	29.5038293041
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_caccae	24.5305018222
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.4798525237
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Parabacteroides.s__Parabacteroides_distasonis	14.8914515706
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Coprobacter.s__Coprobacter_fastidiosus	8.2995444528
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Blautia.s__Ruminococcus_torques	3.6035632287
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Prevotella.s__Prevotella_timonensis	2.8162747636
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Roseburia.s__Roseburia_inulinivorans	2.4907254534
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_nordii	2.0294375448
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Roseburia.s__Roseburia_intestinalis	1.2650312052
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Parabacteroides.s__Parabacteroides_johnsonii	0.9735556522
PWY-6700: queuosine biosynthesis	2653.1078776618
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	585.7797589895
PWY-6700: queuosine biosynthesis|unclassified	191.3415106347
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	172.3964201211
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	155.7449248993
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	102.0181077313
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	78.3241007775
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	50.8281830385
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_caccae	37.8776258777
PWY-6700: queuosine biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	37.4947744453
PWY-6700: queuosine biosynthesis|g__Coprobacter.s__Coprobacter_fastidiosus	21.8624367648
PWY-6700: queuosine biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	21.1858038870
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.5083621862
PWY-6700: queuosine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	13.0072239212
PWY-6700: queuosine biosynthesis|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	12.8970237763
PWY-6700: queuosine biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	12.3277393477
PWY-6700: queuosine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	12.1026642957
PWY-6700: queuosine biosynthesis|g__Clostridium.s__Clostridium_sp_L2_50	7.1882282956
PWY-6700: queuosine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	4.3210163052
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_nordii	2.7066480523
PWY-5097: L-lysine biosynthesis VI	2642.2733287864
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_uniformis	720.8725875766
PWY-5097: L-lysine biosynthesis VI|unclassified	486.5478492058
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_eggerthii	164.2293826071
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_vulgatus	120.5031973430
PWY-5097: L-lysine biosynthesis VI|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	83.3558667290
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_ovatus	72.9047703944
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_massiliensis	48.5542841149
PWY-5097: L-lysine biosynthesis VI|g__Odoribacter.s__Odoribacter_splanchnicus	48.5525928879
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_caccae	26.2598452831
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_siraeum	26.2335308611
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_rectale	24.3798954007
PWY-5097: L-lysine biosynthesis VI|g__Desulfovibrio.s__Desulfovibrio_piger	22.1617608176
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.7535609357
PWY-5097: L-lysine biosynthesis VI|g__Parabacteroides.s__Parabacteroides_distasonis	13.5961705898
PWY-5097: L-lysine biosynthesis VI|g__Coprobacter.s__Coprobacter_fastidiosus	11.4217334389
PWY-5097: L-lysine biosynthesis VI|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	5.3383231048
PWY-5097: L-lysine biosynthesis VI|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	5.1017826397
PWY-5097: L-lysine biosynthesis VI|g__Akkermansia.s__Akkermansia_muciniphila	3.5987352496
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Ruminococcus_torques	2.5279362774
PWY-5097: L-lysine biosynthesis VI|g__Parabacteroides.s__Parabacteroides_merdae	1.0203676300
PWY-6737: starch degradation V	2637.7059341754
PWY-6737: starch degradation V|unclassified	1581.3007852350
PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	140.4714883813
PWY-6737: starch degradation V|g__Ruminococcus.s__Ruminococcus_bromii	34.0065212545
PWY-6737: starch degradation V|g__Eubacterium.s__Eubacterium_rectale	28.4344716598
PWY-6737: starch degradation V|g__Eubacterium.s__Eubacterium_siraeum	27.7195779289
PWY-6737: starch degradation V|g__Collinsella.s__Collinsella_aerofaciens	15.0267928538
PWY-6737: starch degradation V|g__Akkermansia.s__Akkermansia_muciniphila	8.8495993964
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_inulinivorans	7.4816013625
PWY-6737: starch degradation V|g__Coriobacteriaceae_noname.s__Coriobacteriaceae_bacterium_phI	6.8714887655
PWY-6737: starch degradation V|g__Clostridium.s__Clostridium_leptum	5.9690620569
PWY-6737: starch degradation V|g__Blautia.s__Ruminococcus_torques	4.3723811259
PWY-6737: starch degradation V|g__Alistipes.s__Alistipes_finegoldii	3.9002636442
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_intestinalis	3.4890727412
PWY-6737: starch degradation V|g__Atopobium.s__Atopobium_vaginae	3.0117294765
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_parasanguinis	2.6358708863
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_hominis	2.1165267313
PWY-6737: starch degradation V|g__Coprococcus.s__Coprococcus_catus	1.5971251747
PWY-1042: glycolysis IV (plant cytosol)	2602.0524249619
PWY-1042: glycolysis IV (plant cytosol)|unclassified	464.5460838118
PWY-1042: glycolysis IV (plant cytosol)|g__Alistipes.s__Alistipes_shahii	281.2713406081
PWY-1042: glycolysis IV (plant cytosol)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	178.9555438532
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_ovatus	107.6555386940
PWY-1042: glycolysis IV (plant cytosol)|g__Odoribacter.s__Odoribacter_splanchnicus	53.7920799166
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_caccae	33.2546105504
PWY-1042: glycolysis IV (plant cytosol)|g__Desulfovibrio.s__Desulfovibrio_piger	29.2925595070
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	29.0861845777
PWY-1042: glycolysis IV (plant cytosol)|g__Akkermansia.s__Akkermansia_muciniphila	12.0454888585
PWY-1042: glycolysis IV (plant cytosol)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.6659664515
PWY-2942: L-lysine biosynthesis III	2598.5323516074
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	718.3132038228
PWY-2942: L-lysine biosynthesis III|unclassified	449.9610588546
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_eggerthii	158.7940455605
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_vulgatus	134.5467080781
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_stercoris	89.3538436374
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	82.2634985368
PWY-2942: L-lysine biosynthesis III|g__Odoribacter.s__Odoribacter_splanchnicus	47.8342634029
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_massiliensis	39.1296938663
PWY-2942: L-lysine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	34.5582791861
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_caccae	30.3318976536
PWY-2942: L-lysine biosynthesis III|g__Eubacterium.s__Eubacterium_siraeum	26.5361312764
PWY-2942: L-lysine biosynthesis III|g__Desulfovibrio.s__Desulfovibrio_piger	22.8754499760
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.1673330804
PWY-2942: L-lysine biosynthesis III|g__Parabacteroides.s__Parabacteroides_distasonis	13.3247217571
PWY-2942: L-lysine biosynthesis III|g__Coprobacter.s__Coprobacter_fastidiosus	13.1921999412
PWY-2942: L-lysine biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	5.6582851427
PWY-2942: L-lysine biosynthesis III|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	4.8275583269
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_nordii	3.4901766738
PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_torques	2.4711115318
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_parvula	1.6830114407
PWY-2942: L-lysine biosynthesis III|g__Parabacteroides.s__Parabacteroides_merdae	1.3561946143
PANTO-PWY: phosphopantothenate biosynthesis I	2525.5437612949
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	675.7275606192
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	425.9114910986
PANTO-PWY: phosphopantothenate biosynthesis I|g__Alistipes.s__Alistipes_putredinis	288.7292079306
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_eggerthii	191.0831217192
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	156.6330572849
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	89.6213710938
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	76.7227108821
PANTO-PWY: phosphopantothenate biosynthesis I|g__Odoribacter.s__Odoribacter_splanchnicus	46.1907457041
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	36.9730552939
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_massiliensis	30.7395208149
PANTO-PWY: phosphopantothenate biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	26.8171068270
PANTO-PWY: phosphopantothenate biosynthesis I|g__Desulfovibrio.s__Desulfovibrio_piger	26.1131004482
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18.7782979000
PANTO-PWY: phosphopantothenate biosynthesis I|g__Coprobacter.s__Coprobacter_fastidiosus	16.8563991713
PANTO-PWY: phosphopantothenate biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	15.7650535222
PANTO-PWY: phosphopantothenate biosynthesis I|g__Clostridium.s__Clostridium_sp_L2_50	13.2195925897
PANTO-PWY: phosphopantothenate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	11.8003171263
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	9.0453045298
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	4.7911177184
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_johnsonii	4.3010289315
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_nordii	3.8044810155
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	3.4351623269
PANTO-PWY: phosphopantothenate biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	2.0802585588
PANTO-PWY: phosphopantothenate biosynthesis I|g__Blautia.s__Ruminococcus_torques	1.8816143055
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	2367.9844703615
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	802.9949231059
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Alistipes.s__Alistipes_putredinis	274.7577618771
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	86.2247518604
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Odoribacter.s__Odoribacter_splanchnicus	37.0537536986
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Eubacterium.s__Eubacterium_siraeum	27.6000682056
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Desulfovibrio.s__Desulfovibrio_piger	27.1261191222
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Ruminococcus.s__Ruminococcus_bromii	26.6624365097
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	13.5211781614
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Alistipes.s__Alistipes_onderdonkii	13.0775155750
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Clostridium.s__Clostridium_sp_L2_50	11.0365307387
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	9.4176500129
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	8.6423184807
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	8.1772528795
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	6.2614556445
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	5.6182894969
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	2.2642989844
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	1.8488694515
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Clostridium.s__Clostridium_leptum	1.3979343250
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	0.8067859573
PWY-5667: CDP-diacylglycerol biosynthesis I	2251.8836948141
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	611.0232944853
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	441.5820140859
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_eggerthii	151.0167419208
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	110.9131403253
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	103.1252549961
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	90.5292142450
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Eubacterium.s__Eubacterium_siraeum	27.9328557197
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Ruminococcus.s__Ruminococcus_bromii	21.9210541948
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	18.8474842500
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Coprobacter.s__Coprobacter_fastidiosus	16.3463660793
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.7038396116
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	8.6510207061
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Clostridium.s__Clostridium_sp_L2_50	6.8967525331
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	6.5988008138
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Ruminococcus_torques	4.2492406522
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Parabacteroides.s__Parabacteroides_johnsonii	3.5354048060
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	3.3945502500
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Coprococcus.s__Coprococcus_comes	3.0040167801
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_hominis	2.4601328160
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	2.0212088474
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_nordii	1.6903593108
PWY0-1319: CDP-diacylglycerol biosynthesis II	2251.8836948141
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	611.0232944853
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	441.5820140859
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_eggerthii	151.0167419208
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	110.9131403253
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	103.1252549961
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_stercoris	90.5292142450
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_siraeum	27.9328557197
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Ruminococcus.s__Ruminococcus_bromii	21.9210541948
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	18.8474842500
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Coprobacter.s__Coprobacter_fastidiosus	16.3463660793
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.7038396116
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_rectale	8.6510207061
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Clostridium.s__Clostridium_sp_L2_50	6.8967525331
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	6.5988008138
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Ruminococcus_torques	4.2492406522
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Parabacteroides.s__Parabacteroides_johnsonii	3.5354048060
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_inulinivorans	3.3945502500
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Coprococcus.s__Coprococcus_comes	3.0040167801
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_hominis	2.4601328160
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_intestinalis	2.0212088474
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_nordii	1.6903593108
